YTID;start_seconds;end_seconds;positive_labels;labels;Gunshot
XD9vxNyRvrw;30000;40000;/m/07pn_8q;Chopping (food);False
XDrm1hGA6tc;30000;40000;/m/07qh7jl;Creak;False
XDwyGwyglMg;0;10000;/t/dd00002;Baby cry, infant cry;False
XE9GjWthDAA;490000;500000;/m/025_jnm,/m/03q5_w;"Finger snapping;Burping, eructation";False
XEG1OdTNlKM;90000;100000;/m/025_jnm;Finger snapping;False
XEIP1OUXU8E;140000;150000;/m/04rlf,/t/dd00037;"Music;Scary music";False
XEMRUg98OY4;40000;50000;/m/07rrlb6,/m/0838f,/m/09x0r,/m/0j2kx;"Splash, splatter;Water;Speech;Waterfall";False
XEO3DdfIhMI;30000;40000;/m/07pyy8b;Pant;False
XEYvI2jrwDg;50000;60000;/m/03wvsk;Hair dryer;False
XEne36YxyKI;130000;140000;/m/01lyv,/m/0342h,/m/04rlf,/m/04rzd,/m/04szw,/m/0fx80y;"Country;Guitar;Music;Mandolin;Musical instrument;Plucked string instrument";False
XFNtGbh_gaY;10000;20000;/m/07prgkl,/m/09x0r;"Pour;Speech";False
XFtUpf67mg0;30000;40000;/m/07pzfmf;Crackle;False
XG2sb0DMldY;30000;40000;/m/07pbtc8,/m/09x0r;"Walk, footsteps;Speech";False
XGaBTuvv_VU;30000;40000;/m/07qjznl;Tick-tock;False
XGfA38HUdNU;30000;40000;/m/07r_k2n,/m/07rc7d9;"Yip;Bow-wow";False
XH1BZd0yNRU;330000;340000;/m/0k65p;Hands;False
XHAXjRPXH2Q;110000;120000;/m/07p9k1k;Sizzle;False
XHSVMTR6FEg;16000;26000;/m/03vt0,/m/09xqv;"Insect;Cricket";False
XHZ3Ui5nTEg;10000;20000;/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk,/t/dd00136;"Domestic animals, pets;Bow-wow;Dog;Animal;Whimper (dog)";False
XHczpbtBhk4;0;10000;/m/02hnl,/m/04rlf,/m/04szw,/m/06by7,/m/07p6fty,/m/07sbbz2,/m/09x0r;"Drum kit;Music;Musical instrument;Rock music;Shout;Rock and roll;Speech";False
XHimm5QTqBE;0;10000;/m/03w41f;Church bell;False
XI-tRuDZ6HA;100000;110000;/m/04rlf,/m/05rwpb;"Music;Independent music";False
XI2c9yptr4U;150000;160000;/m/01c194;Mantra;False
XI9CNsX6JSE;230000;240000;/m/02lkt,/m/03mb9,/m/04rlf,/m/07pt_g0;"Electronic music;House music;Music;Pulse";False
XIGtpkq5u6w;10000;20000;/m/07s0dtb,/m/09x0r;"Gasp;Speech";False
XILyHZyyCik;140000;150000;/m/015lz1,/m/028sqc,/m/04rlf;"Singing;Music of Asia;Music";False
XINlEYXA3k0;30000;40000;/m/04rlf,/m/0m0jc;"Music;Electronica";False
XIj5BcRodWY;30000;40000;/m/04rlf,/m/04s8yn,/m/07r5c2p;"Music;Crow;Caw";False
XItLyoEzzCo;0;10000;/m/07phxs1,/m/07rv4dm;"Ding;Clang";False
XJ01JOlRJRM;90000;100000;/m/0dl83;Arrow;False
XJ1yEQRLHLc;10000;20000;/m/01p970,/m/026t6,/m/0l14md;"Tabla;Drum;Percussion";False
XJBcz6W8dFY;440000;450000;/m/04rlf,/m/07brj,/m/0xzly;"Music;Tambourine;Maraca";False
XJDF61bqWPE;30000;40000;/m/05rj2,/m/09x0r;"Shuffling cards;Speech";False
XJXn88r9ys8;280000;290000;/m/015lz1,/m/0342h,/m/04rlf,/m/04szw,/m/05w3f,/m/0fx80y;"Singing;Guitar;Music;Musical instrument;Psychedelic rock;Plucked string instrument";False
XK29CRPp4l4;30000;40000;/m/01c194,/m/04rlf,/m/09x0r;"Mantra;Music;Speech";False
XKDr1e4_TkQ;150000;160000;/m/07prgkl;Pour;False
XKFk3hHAOf4;30000;40000;/m/07st88b,/m/09ld4;"Croak;Frog";False
XKK1pc3u4d8;20000;30000;/m/01h3n,/m/03vt0,/m/0h2mp;"Bee, wasp, etc.;Insect;Fly, housefly";False
XKhRBY3qny8;30000;40000;/m/07swgks,/m/09x0r;"Gurgling;Speech";False
XKi2-b3YrWY;310000;320000;/m/09x0r,/t/dd00001,/t/dd00125;"Speech;Baby laughter;Inside, small room";False
XKmNaJpeHcY;110000;120000;/m/06xkwv;Mains hum;False
XKvLkIM8dck;40000;50000;/m/01g50p,/m/0284vy3,/m/06d_3,/m/06hck5,/m/07jdr;"Railroad car, train wagon;Train horn;Rail transport;Steam whistle;Train";False
XLA81zDo5VU;0;10000;/m/07szfh9;Cacophony;False
XLRrNasM1Co;150000;160000;/m/0283d,/m/07gxw,/m/07lnk;"Drum and bass;Techno;Trance music";False
XLbkZY71KSA;21000;31000;/m/04rlf,/m/07qlf79,/m/09x0r;"Music;Spray;Speech";False
XM4P7g2ubRY;550000;560000;/m/09x0r,/m/0llzx;"Speech;Sewing machine";False
XM4hxyK-Ddo;30000;40000;/m/011k_j,/m/01kcd,/m/04rlf,/m/05pd6,/m/0ggq0m;"Timpani;Brass instrument;Music;Orchestra;Classical music";False
XMBE7ztd480;110000;120000;/m/0j2kx;Waterfall;False
XMaU4A2jkxY;30000;40000;/m/02l6bg,/m/04229;"Propeller, airscrew;Jet engine";False
XMnYysJlDl0;30000;40000;/m/07qv_x_;Shuffle;False
XModQLyMHb4;60000;70000;/m/01x3z,/m/07jdr,/m/09x0r;"Clock;Train;Speech";False
XMzGhP6NKas;30000;40000;/m/04rlf,/t/dd00032;"Music;Funny music";False
XNJhMEOpYdE;30000;40000;/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk;"Cat;Domestic animals, pets;Meow;Speech;Animal";False
XNTNSQguxms;30000;40000;/m/01bns_,/m/0d8_n;"Zither;Pizzicato";False
XNlFs7Yjauk;40000;50000;/m/04rlf,/t/dd00033;"Music;Sad music";False
XNs8O_d_efM;0;10000;/m/096m7z;Noise;False
XO-jdMRiWCY;30000;40000;/m/07qlwh6,/m/09x0r;"Squish;Speech";False
XO-ywf9hD7w;10000;20000;/t/dd00065;Light engine (high frequency);False
XOLVI1bgxqk;170000;180000;/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/0b_fwt,/m/0fx80y;"Electric guitar;Guitar;Music;Musical instrument;Electronic tuner;Plucked string instrument";False
XORs5AM0Jo8;30000;40000;/m/07pzfmf,/m/07qcx4z,/m/09x0r;"Crackle;Tearing;Speech";False
XOZSCrpyFbg;80000;90000;/m/04rlf,/m/07p78v5;"Music;Zing";False
XOhusAD3lGo;30000;40000;/m/07qwdck;Ping;False
XOsHEjo-RSg;180000;190000;/m/0mkg;Accordion;False
XOxt248tawU;160000;170000;/m/04rlf,/m/0g293,/m/0ln16;"Music;Music of Latin America;Salsa music";False
XP8F1T7dk94;40000;50000;/m/02mfyn;Car alarm;False
XPGtOugQ69U;290000;300000;/m/0283d,/m/02lkt,/m/04rlf,/m/05rwpb,/m/09x0r;"Drum and bass;Electronic music;Music;Independent music;Speech";False
XPY6e7tw47o;30000;40000;/m/04rlf,/m/08cyft,/m/0ggx5q;"Music;Electronic dance music;Dance music";False
XPYxNXvrPNM;210000;220000;/m/04rlf,/m/07qw_06,/m/09x0r;"Music;Wail, moan;Speech";False
XPhPbTbjYM0;100000;110000;/m/03lty,/m/04rlf;"Heavy metal;Music";False
XPyCWnbii9Y;180000;190000;/m/02rhddq,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128;"Reversing beeps;Vehicle;Speech;Car;Outside, urban or manmade";False
XQ6NlRJyX_A;50000;60000;/m/07r4gkf;Patter;False
XQRV2Ams5js;20000;30000;/m/025wky1,/t/dd00125;"Air conditioning;Inside, small room";False
XQdH5n5Cao8;70000;80000;/m/02l6bg,/m/07pb8fc;"Propeller, airscrew;Idling";False
XR2dEf-pkS0;28000;38000;/m/07rbp7_;Whip;False
XREr4wTwG04;30000;40000;/m/032s66,/m/04zjc,/m/0c1dj;"Gunshot, gunfire;Machine gun;Sound effect";True
XRHeXdE2VQ4;20000;30000;/m/026fgl,/m/0f8s22;"Wind chime;Chime";False
XRQyoAk-Qz0;30000;40000;/m/04rlf,/t/dd00033;"Music;Sad music";False
XSB9zHU21Hg;150000;160000;/m/09x0r,/m/0dv5r;"Speech;Camera";False
XSaOyGwc5rc;30000;40000;/m/04rlf,/t/dd00003;"Music;Male singing";False
XSh821m9sV0;370000;380000;/m/02fxyj,/m/09x0r;"Humming;Speech";False
XSj8rxGME6k;70000;80000;/m/02qmj0d;String section;False
XT7uJhsKW8U;30000;40000;/m/04rlf,/m/07qwdck,/m/09x0r;"Music;Ping;Speech";False
XT7wZgs3BnI;170000;180000;/m/01z7dr,/m/02cjck,/m/04rlf;"Video game music;Theme music;Music";False
XTdcUm5Tt6A;40000;50000;/m/025wky1;Air conditioning;False
XUIizI20wDI;380000;390000;/m/0c3f7m;Fire alarm;False
XUX3k4g4Jp0;100000;110000;/m/02x984l,/m/09x0r;"Mechanical fan;Speech";False
XUYR6KOkHkE;250000;260000;/m/05_wcq;Bird flight, flapping wings;False
XUaXlhcVxbs;160000;170000;/m/01w250;Whistling;False
XUz3VaGUsjk;170000;180000;/m/0199g,/m/07yv9,/t/dd00128;"Bicycle;Vehicle;Outside, urban or manmade";False
XUzaEsoOlWQ;180000;190000;/m/015lz1,/m/04rlf,/m/05lls,/m/0ggq0m;"Singing;Music;Opera;Classical music";False
XV2YZxYjkUM;50000;60000;/m/01jwx6,/m/07yv9,/m/09ct_,/m/0k5j,/t/dd00130;"Vibration;Vehicle;Helicopter;Aircraft;Engine starting";False
XV9PD_mch6U;170000;180000;/m/083vt,/m/0llzx;"Wood;Sewing machine";False
XVJvCtE1hEU;110000;120000;/m/032s66,/m/0_1c;"Gunshot, gunfire;Artillery fire";True
XVPC_DCdRms;310000;320000;/m/07c52;Television;False
XVPapoUWaFY;80000;90000;/m/01hsr_,/m/09x0r;"Sneeze;Speech";False
XVp7GFJgnMI;10000;20000;/m/01j3sz,/m/07r660_;"Laughter;Giggle";False
XW1WkG6ADtQ;30000;40000;/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq;"Ambulance (siren);Emergency vehicle;Siren;Police car (siren)";False
XW6tS4zAZ5E;10000;20000;/m/01kcd,/m/04rlf,/m/07pp8cl,/t/dd00125;"Brass instrument;Music;Telephone bell ringing;Inside, small room";False
XWVGQbfpA0k;130000;140000;/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y;"Guitar;Acoustic guitar;Music;Musical instrument;Strum;Plucked string instrument";False
XWhmLbnrtd0;160000;170000;/m/015lz1,/m/07qcpgn,/m/0l14jd,/m/0y4f8,/m/0z9c;"Singing;Tap;Choir;Vocal music;A capella";False
XWj7nP7kfdQ;280000;290000;/m/04rlf,/m/07kc_;"Music;Theremin";False
XWmFfFx24zs;350000;360000;/m/015lz1,/m/04rlf,/m/0z9c;"Singing;Music;A capella";False
XX1ZzfFvYPc;460000;470000;/m/03l9g;Hammer;False
XX5YSKVwVe0;30000;40000;/m/04rmv;Mouse;False
XXGQb0FSuHQ;60000;70000;/m/0g6b5;Fireworks;False
XXMjPTrcjP4;110000;120000;/m/07ptfmf,/m/0dxrf;"Stir;Frying (food)";False
XXNuAH_jZ_8;390000;400000;/m/0dv5r;Camera;False
XXRYchSTnbY;210000;220000;/m/09x0r,/m/0gy1t2s;"Speech;Bicycle bell";False
XXZZfx6mwsk;90000;100000;/m/07ptfmf,/m/0dxrf;"Stir;Frying (food)";False
XXdPZMsrBd4;370000;380000;/m/01v1d8,/m/02lkt,/m/04rlf,/m/08cyft;"Sampler;Electronic music;Music;Electronic dance music";False
XY94GCgWMZM;190000;200000;/m/025_jnm,/m/09x0r;"Finger snapping;Speech";False
XYBHULfewJs;190000;200000;/m/07bjf,/m/09x0r;"Single-lens reflex camera;Speech";False
XYJZIwYzf60;200000;210000;/m/07q6cd_;Squeak;False
XYPJ9VI3B4Q;110000;120000;/m/025rv6n,/m/07qwf61,/m/0dbvp;"Fowl;Honk;Goose";False
XYPiz3D1wLc;170000;180000;/m/0dwt5;Vibraphone;False
XYQnMxWnetY;80000;90000;/m/04rlf,/m/04szw,/m/05148p4,/m/05r5c,/m/0ggq0m;"Music;Musical instrument;Keyboard (musical);Piano;Classical music";False
XYStLmRuFEM;140000;150000;/m/02pjr4;Blender;False
XYXXNNt97NI;230000;240000;/m/07pc8lb,/m/09x0r;"Breaking;Speech";False
XYauTWG07Zw;0;10000;/m/09t49,/m/09x0r;"Rustling leaves;Speech";False
XYgSHOWNE0M;30000;40000;/m/03mb9,/m/04rlf;"House music;Music";False
XYkknYZ9xjY;410000;420000;/m/04fq5q,/m/07yv9;"Foghorn;Vehicle";False
XYriGukFKcI;30000;40000;/m/07qlf79,/m/09x0r;"Spray;Speech";False
XZF7wso1wKs;110000;120000;/m/0j2kx;Waterfall;False
XZLcN0vQhmc;10000;20000;/m/02_nn;Fart;False
XZX89FQUOXQ;30000;40000;/m/04rlf,/t/dd00032;"Music;Funny music";False
XZZieYFhtxE;70000;80000;/m/02cz_7,/m/09x0r;"Beatboxing;Speech";False
X_6bDtRhpog;0;10000;/m/04rlf,/m/07qb_dv,/m/09x0r;"Music;Scratch;Speech";False
X_NzE9t2OQY;10000;20000;/m/04rlf,/m/07lnk;"Music;Trance music";False
X_qeK3NFNuw;130000;140000;/m/01v1d8,/m/04rlf,/m/09x0r;"Sampler;Music;Speech";False
X_tOaynPsxo;90000;100000;/m/04rlf,/m/0dls3;"Music;Grunge";False
XaHTDVnA8sY;150000;160000;/m/02pjr4;Blender;False
Xadfaan-9bU;30000;40000;/m/030rvx;Buzzer;False
XalMIYYgHt0;130000;140000;/m/04rlf,/t/dd00034;"Music;Tender music";False
Xaq-segSEsQ;160000;170000;/m/0145m,/m/0164x2,/m/04rlf,/m/0ggx5q;"Afrobeat;Music of Africa;Music;Dance music";False
XaqVAF-ADWU;10000;20000;/m/04rlf,/m/0y4f8;"Music;Vocal music";False
Xazsdjxx8lM;170000;180000;/m/032s66,/m/073cg4;"Gunshot, gunfire;Cap gun";True
XbT0lH7FifU;290000;300000;/m/0dwsp,/m/0dwtp,/m/0f8s22,/m/0j45pbj;"Marimba, xylophone;Glockenspiel;Chime;Mallet percussion";False
XbqcSSoRhk0;30000;40000;/m/04rlf,/t/dd00032;"Music;Funny music";False
XcDZuzsjbcc;460000;470000;/m/02rtxlg;Whispering;False
XcGHrUDT8P8;30000;40000;/m/01bns_,/m/0d8_n;"Zither;Pizzicato";False
Xcxa3iDFvno;30000;40000;/m/01g90h;Stomach rumble;False
XdBf_omYIO4;30000;40000;/m/03qjg,/m/085jw;"Harmonica;Wind instrument, woodwind instrument";False
XdO4uQn7yiU;10000;20000;/m/02fxyj,/m/04rlf;"Humming;Music";False
XdZY2sQ4Xe0;6000;16000;/m/01z5f,/m/068hy,/m/0bt9lr,/m/0jbk;"Canidae, dogs, wolves;Domestic animals, pets;Dog;Animal";False
XdiEakvHpPA;220000;230000;/m/07pl1bw,/m/083vt;"Splinter;Wood";False
XdxTZ4-sJvY;260000;270000;/m/04rlf,/t/dd00036;"Music;Angry music";False
Xe59DpKa-O4;30000;40000;/m/04rlf,/t/dd00036;"Music;Angry music";False
XeL3BAgfvz8;430000;440000;/m/06_y0by;Environmental noise;False
XefOyd1nRUU;10000;20000;/m/02mfyn;Car alarm;False
XeqE7ZHdJZg;30000;40000;/t/dd00002;Baby cry, infant cry;False
XeygOewgRt8;20000;30000;/m/07yv9,/m/0btp2,/m/0k4j,/m/0ltv;"Vehicle;Traffic noise, roadway noise;Car;Race car, auto racing";False
XfJjyP-rt-k;240000;250000;/m/01d380,/m/07k1x,/m/0_ksk;"Drill;Tools;Power tool";False
XfKJ1DpL0uU;24000;34000;/m/025rv6n,/m/07qwf61,/m/0dbvp;"Fowl;Honk;Goose";False
XfLI8gHCuFE;90000;100000;/m/02bxd,/m/04rlf;"Didgeridoo;Music";False
XfUzFy5rCKY;30000;40000;/m/07qs1cx;Crack;False
Xfagd-HNyWM;10000;20000;/m/03p19w;Jackhammer;False
Xfe1bdYjvb4;60000;70000;/m/07rknqz,/m/0h9mv;"Skidding;Tire squeal";False
Xfg6xJ9MUHM;130000;140000;/m/04rlf,/m/07q5rw0,/m/09x0r;"Music;Neigh, whinny;Speech";False
Xg8M-8BqTGs;30000;40000;/m/0c1dj;Sound effect;False
XgDNAO2IDjE;570000;580000;/m/04rlf,/m/07gxw;"Music;Techno";False
XgLQ4gHHb8g;30000;40000;/m/06mb1,/m/07r10fb,/t/dd00038;"Rain;Raindrop;Rain on surface";False
XgLUXNAC7b8;10000;20000;/m/025td0t,/m/02lkt,/m/04rlf,/m/0fd3y;"Background music;Electronic music;Music;Ambient music";False
XgM9ihFTlqM;30000;40000;/m/04229;Jet engine;False
XgXOW3lX25Y;110000;120000;/m/04rlf,/m/05r6t,/m/06by7;"Music;Punk rock;Rock music";False
XgzRQ8OD8TE;30000;40000;/m/0c3f7m;Fire alarm;False
Xh2DEUUR7QU;30000;40000;/m/04rlf,/m/07lnk,/m/07s72n,/m/08cyft,/m/0m0jc;"Music;Trance music;Dubstep;Electronic dance music;Electronica";False
XhAANob18_8;150000;160000;/m/0140xf,/m/04rlf;"Christmas music;Music";False
XhUySw_CMg4;340000;350000;/m/07pzfmf,/m/09x0r;"Crackle;Speech";False
XhV4zf-Xlmk;170000;180000;/m/015lz1,/m/04rlf,/m/06rqw;"Singing;Music;Ska";False
XhVhsLCnFmY;60000;70000;/m/015lz1,/m/04rlf,/m/0xzly;"Singing;Music;Maraca";False
XhZ9XeZNsdI;30000;40000;/m/04rlf,/m/09x0r,/m/0chx_,/m/0m0jc;"Music;Speech;White noise;Electronica";False
Xi-NFemvoIU;30000;40000;/m/046dlr,/m/04rlf;"Alarm clock;Music";False
Xi2Taxbihn4;0;4000;/m/07ryjzk;Slap, smack;False
XiGv27-9itM;5000;15000;/m/07qwdck;Ping;False
XiPe3JrFHpc;30000;40000;/m/07bgp,/m/07q0h5t;"Sheep;Bleat";False
XiRGtNmlvfU;9000;19000;/m/01hnzm,/m/04rlf;"Ringtone;Music";False
XilujFwtQFA;410000;420000;/g/122z_qxw;Firecracker;False
Ximk6BHj9nE;30000;40000;/m/015lz1,/m/04rlf,/m/07brj,/m/0l14jd;"Singing;Music;Tambourine;Choir";False
XjFRkxJWMJk;30000;40000;/m/04rlf,/m/07qdb04;"Music;Quack";False
XjGm3Bn4j5k;80000;90000;/m/015lz1,/m/026t6,/m/02hnl,/m/04rlf,/m/05r6t,/m/06by7,/m/07q4ntr;"Singing;Drum;Drum kit;Music;Punk rock;Rock music;Bellow";False
XjW00FUtbhI;40000;50000;/m/0dwsp,/m/0dwt5;"Marimba, xylophone;Vibraphone";False
XjjxnpDBzBc;50000;60000;/m/025_jnm,/m/09x0r;"Finger snapping;Speech";False
XjzeWI8ZEzA;11000;21000;/m/07n_g;Tuning fork;False
XkDO2UxX4Lo;20000;30000;/m/04rlf,/m/05r6t;"Music;Punk rock";False
XkExQOFQCM8;17000;27000;/m/01g90h,/m/09x0r;"Stomach rumble;Speech";False
XkRPrxuuD9U;0;10000;/m/04rlf,/m/07rrh0c,/m/09x0r;"Music;Thunk;Speech";False
XkmjuGkVPfk;30000;40000;/m/026fgl,/m/0f8s22;"Wind chime;Chime";False
Xkru8IAMp1g;340000;350000;/m/09x0r,/t/dd00013;"Speech;Children playing";False
XkvEg4aBdWs;120000;130000;/m/01hsr_,/m/09x0r;"Sneeze;Speech";False
Xl4RSHQsnl8;30000;40000;/m/04rlf,/t/dd00033;"Music;Sad music";False
XlYMElBZO8A;140000;150000;/m/04rlf,/m/07rrh0c;"Music;Thunk";False
XlxkL0UpLMQ;20000;30000;/m/01b9nn,/m/09x0r;"Reverberation;Speech";False
Xm-PEoPcmrE;0;10000;/m/015lz1,/m/09x0r,/m/0l15bq,/m/0ytgt;"Singing;Speech;Clapping;Child speech, kid speaking";False
Xm2ciX0_UP8;150000;160000;/m/02lkt,/m/04rlf,/m/0fd3y;"Electronic music;Music;Ambient music";False
Xm9tBd0MLtE;90000;100000;/m/0mbct;Gong;False
XmMN-6g1L8w;130000;140000;/m/04rlf,/m/04szw,/m/07y_7,/m/0ggq0m,/m/0l14_3;"Music;Musical instrument;Violin, fiddle;Classical music;Bowed string instrument";False
XmuBPo8U6qY;0;10000;/m/03cl9h,/m/04rlf,/m/07yv9;"Ice cream truck, ice cream van;Music;Vehicle";False
Xn0wIqnt_44;220000;230000;/m/04rlf,/m/09x0r,/t/dd00036;"Music;Speech;Angry music";False
Xn9o4D_leMU;40000;50000;/m/08p9q4,/m/0chx_;"Sidetone;White noise";False
XnHAH2aPHk0;30000;40000;/m/01jnbd,/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y;"Echo;Effects unit;Guitar;Music;Musical instrument;Plucked string instrument";False
XnK_AGrCTxo;40000;50000;/m/01b82r,/m/07pdjhy,/m/083vt;"Sawing;Rub;Wood";False
XnYvMhy1_qM;50000;60000;/m/0145m,/m/04rlf,/m/074ft;"Afrobeat;Music;Song";False
XngB5MAPRgU;0;7000;/m/03wvsk;Hair dryer;False
XnibuIbqrzs;110000;120000;/m/07k1x,/m/07qs1cx,/m/083vt;"Tools;Crack;Wood";False
Xo-X4z4TEuo;30000;40000;/m/07r660_,/m/09x0r;"Giggle;Speech";False
Xo6caJ4tcC4;50000;60000;/m/03wvsk;Hair dryer;False
XoDbqos7Cww;20000;30000;/m/04rlf,/m/07p6fty,/m/09x0r,/t/dd00128;"Music;Shout;Speech;Outside, urban or manmade";False
XoQEJvNdO0c;250000;260000;/m/09x0r,/m/0lyf6;"Speech;Breathing";False
XoTJkok3FlY;150000;160000;/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07m2kt,/m/0fx80y;"Guitar;Acoustic guitar;Music;Musical instrument;Chorus effect;Plucked string instrument";False
XoW74xBjp3A;30000;40000;/m/06_fw,/m/09x0r;"Skateboard;Speech";False
XodJJus6Xu0;510000;520000;/m/0j6m2;Stream;False
XoddRMvLfnw;30000;40000;/m/07q0yl5;Snort;False
Xoma_14dg08;10000;20000;/m/032s66,/m/04zjc;"Gunshot, gunfire;Machine gun";True
XpKCBBd1QRs;150000;160000;/m/02zsn,/m/0939n_,/m/09x0r;"Female speech, woman speaking;Gargling;Speech";False
Xpg-qANUapo;40000;50000;/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk,/t/dd00125;"Domestic animals, pets;Howl;Dog;Animal;Inside, small room";False
XprqiWeGihg;7000;17000;/m/046dlr;Alarm clock;False
XpueyrkcMyQ;280000;290000;/m/01kcd,/m/06ncr,/m/07gql;"Brass instrument;Saxophone;Trumpet";False
Xpw3etLGLIY;140000;150000;/m/07q7njn,/m/09x0r;"Chink, clink;Speech";False
XqJXjpvJTzA;30000;40000;/m/0dl9sf8;Throat clearing;False
XqJszkIpSgY;28000;38000;/m/0dv3j;Boiling;False
XqKTmEvqFSo;40000;50000;/m/0z9c;A capella;False
XqhTI9WayMU;180000;190000;/m/01b82r,/m/083vt;"Sawing;Wood";False
Xqn5dl27WY0;260000;270000;/m/02yds9;Purr;False
Xqund-yvNGY;30000;40000;/m/07qf0zm,/m/0jbk;"Howl;Animal";False
Xr8dPidz08s;110000;120000;/m/04rlf,/m/0790c;"Music;Sonar";False
XrKDtjFM9Ec;290000;300000;/m/01w250;Whistling;False
XrLmM8bZTZA;310000;320000;/m/07bjf,/m/09x0r,/t/dd00129;"Single-lens reflex camera;Speech;Outside, rural or natural";False
XrOlRy6s_B8;30000;40000;/m/018w8;Basketball bounce;False
XrQPypntFO0;10000;20000;/m/0mbct;Gong;False
XrUun8LXfpY;30000;40000;/m/025rv6n,/m/07qwf61,/m/0dbvp;"Fowl;Honk;Goose";False
XrZ1GJhgS9k;370000;380000;/m/07rbp7_;Whip;False
XrmP67QUSUg;10000;20000;/m/01z47d;Busy signal;False
Xs-io7fGANo;70000;80000;/m/02z32qm;Fusillade;False
XscNEv9tX5U;30000;40000;/m/01sm1g,/m/026t6,/m/0l14md;"Wood block;Drum;Percussion";False
XsdxXWW8-38;290000;300000;/m/04rlf,/m/0939n_;"Music;Gargling";False
Xsgu2efvbC4;30000;40000;/m/015y_n,/m/04rlf;"Swing music;Music";False
Xsvi5Mgl3qo;70000;80000;/m/03m5k,/m/0d8_n;"Harp;Pizzicato";False
Xsw826-mXdI;100000;110000;/m/01yg9g,/m/09x0r;"Lawn mower;Speech";False
XtXEMn7Qjds;540000;550000;/m/0hdsk;Chirp tone;False
Xu0J2UiyinY;580000;590000;/m/0j2kx;Waterfall;False
XuBj6siHCTk;30000;40000;/m/016622;Tubular bells;False
XuS3-gORs-o;30000;40000;/m/07q6cd_,/m/09x0r;"Squeak;Speech";False
XuTgmkG4WhE;350000;360000;/m/07sq110,/m/09x0r,/m/0ytgt;"Belly laugh;Speech;Child speech, kid speaking";False
Xu_rLbF-wxc;200000;210000;/m/04brg2;Dishes, pots, and pans;False
Xug8OJNzEvI;70000;80000;/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092;"Boat, Water vehicle;Wind;Sailboat, sailing ship;Wind noise (microphone)";False
XuiQawatxls;60000;70000;/m/06_fw;Skateboard;False
XusuUFFrRo8;40000;50000;/m/032n05;Whale vocalization;False
Xv9dwDAfTyI;30000;40000;/m/07plct2;Crushing;False
XvKrLLfToV0;30000;40000;/m/01h82_;Engine knocking;False
XvMzLnl9wk8;30000;40000;/m/02x8m,/m/04rlf;"Funk;Music";False
XvN-qr-WYmw;110000;120000;/m/0192l,/m/085jw;"Bagpipes;Wind instrument, woodwind instrument";False
XvmEoAVABfM;100000;110000;/m/04k94,/m/09x0r;"Liquid;Speech";False
Xw2a8HSie3c;190000;200000;/m/0xzly;Maraca;False
XwU74AqNw3o;30000;40000;/t/dd00134;Car passing by;False
XwhstLcLfn8;30000;40000;/m/0326g,/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/09x0r,/m/0fx80y,/m/0g293;"Flamenco;Guitar;Music;Musical instrument;Strum;Speech;Plucked string instrument;Music of Latin America";False
XwtRtbGRRGs;30000;40000;/m/04rlf,/m/0m0jc;"Music;Electronica";False
XwvSH85pVXY;360000;370000;/m/01z7dr,/m/04rlf,/m/0l14qv;"Video game music;Music;Synthesizer";False
XxKlsW4H0qo;30000;40000;/m/0l14t7;Singing bowl;False
Xxga0d9ZDuc;0;10000;/m/01j3sz,/m/02_nn,/m/09x0r;"Laughter;Fart;Speech";False
Xxte4Ez0FcM;10000;20000;/m/0261r1,/t/dd00125;"Babbling;Inside, small room";False
Xxtk3m9i2l0;30000;40000;/m/04fgwm,/m/04rlf;"Electric toothbrush;Music";False
Xy6qCeE_6rE;30000;40000;/m/01jnbd,/m/04rlf;"Echo;Music";False
Xy8fR4pJNmo;200000;210000;/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092;"Boat, Water vehicle;Motorboat, speedboat;Wind;Wind noise (microphone)";False
XyZr2exJOco;100000;110000;/m/02g901,/m/09x0r,/t/dd00125;"Electric shaver, electric razor;Speech;Inside, small room";False
XyfAaFMO7IM;520000;530000;/m/03cl9h,/m/04rlf,/m/09x0r;"Ice cream truck, ice cream van;Music;Speech";False
Xyf_kzNG-iA;350000;360000;/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038;"Rain;Raindrop;Thunderstorm;Thunder;Rain on surface";False
XzBFqu8fI68;120000;130000;/m/04rlf,/m/0jtg0;"Music;Sitar";False
XzRxO8n3WRE;420000;430000;/m/015vgc,/m/04rlf,/m/04szw,/m/0fx80y,/m/0ggq0m;"Carnatic music;Music;Musical instrument;Plucked string instrument;Classical music";False
