# Segments csv created Sun Mar  5 10:54:31 2017,,,
# num_ytids=22160, num_segs=22160, num_unique_labels=527, num_positive_labels=52882
YTID, start_seconds, end_seconds, positive_labels
Xn0wIqnt_44,220000,230000,"/m/04rlf,/m/09x0r,/t/dd00036"
Xn9o4D_leMU,40000,50000,"/m/08p9q4,/m/0chx_"
XnHAH2aPHk0,30000,40000,"/m/01jnbd,/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"
XnK_AGrCTxo,40000,50000,"/m/01b82r,/m/07pdjhy,/m/083vt"
XnYvMhy1_qM,50000,60000,"/m/0145m,/m/04rlf,/m/074ft"
XngB5MAPRgU,0,7000,/m/03wvsk
XnibuIbqrzs,110000,120000,"/m/07k1x,/m/07qs1cx,/m/083vt"
Xo-X4z4TEuo,30000,40000,"/m/07r660_,/m/09x0r"
Xo6caJ4tcC4,50000,60000,/m/03wvsk
XoDbqos7Cww,20000,30000,"/m/04rlf,/m/07p6fty,/m/09x0r,/t/dd00128"
XoQEJvNdO0c,250000,260000,"/m/09x0r,/m/0lyf6"
XoTJkok3FlY,150000,160000,"/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07m2kt,/m/0fx80y"
XoW74xBjp3A,30000,40000,"/m/06_fw,/m/09x0r"
XodJJus6Xu0,510000,520000,/m/0j6m2
XoddRMvLfnw,30000,40000,/m/07q0yl5
Xoma_14dg08,10000,20000,"/m/032s66,/m/04zjc"
XpKCBBd1QRs,150000,160000,"/m/02zsn,/m/0939n_,/m/09x0r"
Xpg-qANUapo,40000,50000,"/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk,/t/dd00125"
XprqiWeGihg,7000,17000,/m/046dlr
XpueyrkcMyQ,280000,290000,"/m/01kcd,/m/06ncr,/m/07gql"
Xpw3etLGLIY,140000,150000,"/m/07q7njn,/m/09x0r"
XqJXjpvJTzA,30000,40000,/m/0dl9sf8
XqJszkIpSgY,28000,38000,/m/0dv3j
XqKTmEvqFSo,40000,50000,/m/0z9c
XqhTI9WayMU,180000,190000,"/m/01b82r,/m/083vt"
Xqn5dl27WY0,260000,270000,/m/02yds9
Xqund-yvNGY,30000,40000,"/m/07qf0zm,/m/0jbk"
Xr8dPidz08s,110000,120000,"/m/04rlf,/m/0790c"
XrKDtjFM9Ec,290000,300000,/m/01w250
XrLmM8bZTZA,310000,320000,"/m/07bjf,/m/09x0r,/t/dd00129"
XrOlRy6s_B8,30000,40000,/m/018w8
XrQPypntFO0,10000,20000,/m/0mbct
XrUun8LXfpY,30000,40000,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
XrZ1GJhgS9k,370000,380000,/m/07rbp7_
XrmP67QUSUg,10000,20000,/m/01z47d
Xs-io7fGANo,70000,80000,/m/02z32qm
XscNEv9tX5U,30000,40000,"/m/01sm1g,/m/026t6,/m/0l14md"
XsdxXWW8-38,290000,300000,"/m/04rlf,/m/0939n_"
Xsgu2efvbC4,30000,40000,"/m/015y_n,/m/04rlf"
Xsvi5Mgl3qo,70000,80000,"/m/03m5k,/m/0d8_n"
Xsw826-mXdI,100000,110000,"/m/01yg9g,/m/09x0r"
XtXEMn7Qjds,540000,550000,/m/0hdsk
Xu0J2UiyinY,580000,590000,/m/0j2kx
XuBj6siHCTk,30000,40000,/m/016622
XuS3-gORs-o,30000,40000,"/m/07q6cd_,/m/09x0r"
XuTgmkG4WhE,350000,360000,"/m/07sq110,/m/09x0r,/m/0ytgt"
Xu_rLbF-wxc,200000,210000,/m/04brg2
Xug8OJNzEvI,70000,80000,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
XuiQawatxls,60000,70000,/m/06_fw
XusuUFFrRo8,40000,50000,/m/032n05
Xv9dwDAfTyI,30000,40000,/m/07plct2
XvKrLLfToV0,30000,40000,/m/01h82_
XvMzLnl9wk8,30000,40000,"/m/02x8m,/m/04rlf"
XvN-qr-WYmw,110000,120000,"/m/0192l,/m/085jw"
XvmEoAVABfM,100000,110000,"/m/04k94,/m/09x0r"
Xw2a8HSie3c,190000,200000,/m/0xzly
XwU74AqNw3o,30000,40000,/t/dd00134
XwhstLcLfn8,30000,40000,"/m/0326g,/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/09x0r,/m/0fx80y,/m/0g293"
XwtRtbGRRGs,30000,40000,"/m/04rlf,/m/0m0jc"
XwvSH85pVXY,360000,370000,"/m/01z7dr,/m/04rlf,/m/0l14qv"
XxKlsW4H0qo,30000,40000,/m/0l14t7
Xxga0d9ZDuc,0,10000,"/m/01j3sz,/m/02_nn,/m/09x0r"
Xxte4Ez0FcM,10000,20000,"/m/0261r1,/t/dd00125"
Xxtk3m9i2l0,30000,40000,"/m/04fgwm,/m/04rlf"
Xy6qCeE_6rE,30000,40000,"/m/01jnbd,/m/04rlf"
Xy8fR4pJNmo,200000,210000,"/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
XyZr2exJOco,100000,110000,"/m/02g901,/m/09x0r,/t/dd00125"
XyfAaFMO7IM,520000,530000,"/m/03cl9h,/m/04rlf,/m/09x0r"
Xyf_kzNG-iA,350000,360000,"/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
XzBFqu8fI68,120000,130000,"/m/04rlf,/m/0jtg0"
XzRxO8n3WRE,420000,430000,"/m/015vgc,/m/04rlf,/m/04szw,/m/0fx80y,/m/0ggq0m"
XzUYSTdiGlg,50000,60000,"/m/068hy,/m/07pyy8b,/m/0cdnk,/m/0jbk"
XzWs0UMTYB0,150000,160000,"/m/07pqc89,/m/09x0r"
XzlDa1dzUh4,0,10000,"/m/01glhc,/m/0342h,/m/04szw,/m/0fx80y"
Y-CDakgc2Lc,30000,40000,"/m/02qldy,/m/09x0r"
Y-TEL35biuc,30000,40000,/m/07pn_8q
Y-gkPWlrVYw,0,6000,"/m/07st88b,/m/09ld4"
Y-lELWUVeCM,30000,40000,/m/07lnk
Y-p1KMQnPtw,50000,60000,"/m/04rlf,/t/dd00005"
Y-r7A-ybvH8,330000,340000,"/m/07rkbfh,/m/09x0r"
Y0-ey72J8oo,40000,50000,"/m/03cl9h,/m/04rlf,/m/09x0r"
Y0Aibvz4GS0,160000,170000,/m/02_41
Y0GVlpaZp3c,100000,110000,"/m/03cczk,/m/07s12q4,/m/09x0r,/t/dd00125"
Y0_Ixl1d7oQ,30000,40000,"/m/04rlf,/m/09x0r,/m/0glt670"
Y0wlLMIGmA0,190000,200000,"/m/07p9k1k,/m/07ptfmf"
Y1ItBiA8nKU,30000,40000,"/m/01sm1g,/m/0l14md"
Y1gheqplpIg,10000,20000,"/m/04rlf,/m/07kc_"
Y1l6PScgwmM,20000,30000,/m/03w41f
Y1seszysXug,0,10000,/m/07qlf79
Y21IwG4tDP8,40000,50000,"/m/04rlf,/m/0cdnk,/m/0jbk"
Y23XRUQeDuI,50000,60000,"/m/03_d0,/m/04rlf"
Y27yN54l4kE,30000,40000,/t/dd00134
Y2J6E1TbxnY,360000,370000,/m/0ggx5q
Y2MwHholr3c,30000,40000,/m/016622
Y2cojVBuAUQ,30000,40000,/m/07pczhz
Y2d6CF3bY8k,450000,460000,"/m/07pyf11,/m/07yv9,/m/0k4j"
Y30BcbaayIc,160000,170000,"/m/0283d,/m/04rlf"
Y359flFetew,140000,150000,"/m/01bjv,/m/07yv9,/m/09x0r,/m/0ytgt"
Y3HULVoAkEo,80000,90000,/m/01lsmm
Y3MuQYc1pxI,30000,40000,/m/07rgkc5
Y42qaZo9fgQ,50000,60000,/m/07rdhzs
Y4RIsY3-0XI,3000,13000,/m/04rmv
Y4TEp8xLTUM,30000,40000,"/m/07qv_x_,/m/09x0r"
Y4ZfaaOnN54,110000,120000,"/m/04rlf,/m/08j51y,/t/dd00125"
Y52Hmsm39SQ,380000,390000,"/m/03vt0,/m/09xqv"
Y5I59AX_8IM,180000,190000,/m/0mbct
Y5LrkFqsQiA,70000,80000,/m/06hck5
Y5VOsLeh4m4,160000,170000,"/m/09x0r,/t/dd00121"
Y5Yz9n5cHNU,170000,180000,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk"
Y5qfT4o5mS0,90000,100000,"/m/02fxyj,/m/04rlf"
Y5rrnu_DdaI,310000,320000,/m/06hps
Y62ZeqABtN0,90000,100000,"/m/04rlf,/m/06rqw"
Y67tT0o2hX0,70000,80000,"/m/04rlf,/m/0790c,/m/09x0r,/t/dd00125"
Y6Gqm-gH7MQ,10000,20000,"/m/07ppn3j,/m/09x0r,/t/dd00125"
Y6OOFbrzdP8,30000,40000,"/m/01glhc,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"
Y6m71zqm1QA,130000,140000,"/m/07rrlb6,/m/09x0r"
Y6zkX_a9OQ8,30000,40000,"/m/04rlf,/m/06w87"
Y7A_l2g2QzI,20000,30000,/m/01w250
Y7RRpZxa788,30000,40000,/m/01c194
Y7_uml59o94,10000,20000,/m/07rbp7_
Y7gHO40N114,30000,40000,"/m/04rlf,/m/04wptg"
Y7pNQrunGVg,250000,260000,"/m/07p6mqd,/m/09x0r"
Y8AB0YA4Jtw,170000,180000,"/m/02zsn,/m/09x0r,/m/0k65p"
Y8f_2TVBSU8,200000,210000,"/m/04rlf,/m/04szw,/m/0dwt5"
Y8gs9hvqRUY,14000,24000,"/m/02y_763,/m/09x0r"
Y8i-j0cX9nY,80000,90000,"/m/09x0r,/m/0ytgt,/t/dd00005"
Y8plCTF8xsY,20000,30000,/m/05pd6
Y8sHHzZ6bS8,0,10000,/m/028ght
Y8svkK7d7sY,30000,40000,"/m/07qjznl,/m/09x0r"
Y93yBzxqtJ0,110000,120000,"/m/09x0r,/m/0dv5r"
Y9VbO6tYiBQ,200000,210000,/m/0j6m2
Y9YhG2CFTz0,20000,30000,"/m/01j3sz,/t/dd00001"
Y9iRveRVZpQ,0,10000,"/m/032n05,/m/04rlf"
Y9mLvKjYZfc,200000,210000,"/m/015y_n,/m/04rlf"
Y9ys-Yx5_j0,10000,20000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
YABeQ0ipHf0,70000,80000,/m/011k_j
YAVVMxqtxGE,40000,50000,"/m/0239kh,/m/0l14md"
YAYp2E5vMNw,310000,320000,/m/05pd6
YAhRe80ue28,0,10000,/m/0dl83
YAubvoQv7uI,0,10000,/m/0150b9
YB28WMv7wUE,0,10000,"/m/04rlf,/t/dd00037"
YB3n7rkGq3I,240000,250000,/m/08p9q4
YB59UCftnr8,0,10000,/m/018w8
YBCYwcqxRQU,80000,90000,"/m/0261r1,/t/dd00125"
YBRq3iGL9Ww,70000,80000,/m/02qmj0d
YB_PzRgHOeo,30000,40000,"/m/02x8m,/m/04rlf"
YBbvQ0RPrG8,100000,110000,"/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/09x0r,/m/0b_fwt,/m/0fx80y"
YBiSoKph78E,0,7000,/t/dd00002
YByNLBvfpiw,370000,380000,"/m/02p01q,/m/083vt"
YCIQHsVCPWo,530000,540000,/m/0cj0r
YClFceJYHvk,110000,120000,"/m/09x0r,/m/0k65p"
YCmipoFz5zI,120000,130000,"/m/015y_n,/m/04rlf"
YCobXhRcLZk,50000,60000,/m/06hps
YCy_jDZJy3Y,230000,240000,"/m/05tny_,/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00129,/t/dd00136"
YDBxdZchOuM,230000,240000,"/m/04rlf,/m/05w3f,/m/06by7,/m/07s8j8t,/m/07sbbz2"
YDZXsENBg5g,400000,410000,/m/0242l
YDbxalELOOs,210000,220000,/m/07plct2
YDh36ZdneAU,180000,190000,"/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/09x0r,/m/0b_fwt,/m/0fx80y"
YDkW3a9M6fg,0,10000,"/m/04rlf,/m/07pc8lb,/m/09x0r"
YEIR-hmqFWU,20000,30000,"/m/039jq,/m/09x0r"
YEaVU-9ocKo,30000,40000,"/m/012xff,/m/04fgwm"
YEdnv2gZBhM,200000,210000,"/m/03r5q_,/m/04rlf"
YEi81JKXmL0,70000,80000,"/m/03qtwd,/m/04rlf,/m/07rwj3x,/m/09x0r"
YEpjvq6S68w,30000,40000,"/m/015lz1,/m/04rlf,/m/06j64v,/m/0dq0md"
YErpnsceZw8,50000,60000,"/m/04rlf,/m/04szw,/m/07y_7,/m/0ggq0m,/m/0l14_3,/m/0z9c"
YEwikeeqF38,330000,340000,"/m/04rlf,/t/dd00037,/t/dd00125"
YFHqHSc9AXU,30000,40000,/m/07n_g
YFSopiUbIRM,210000,220000,/m/02l6bg
YFav6eKmtWo,0,10000,"/m/04rlf,/m/0cfdd"
YFhbrSUb0JQ,10000,20000,"/m/01wy6,/m/085jw"
YFi-jYCdgS8,190000,200000,"/m/07rkbfh,/m/09x0r,/t/dd00127"
YGE_k0h00nY,120000,130000,/m/07qwyj0
YGNBzNCHsd0,10000,20000,"/m/04rlf,/m/07pp_mv"
YGWweVRzFrw,110000,120000,"/m/03m5k,/m/0d8_n"
YGYKAG2q19o,370000,380000,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092"
YGaGCXdsI-Y,500000,510000,/m/07s12q4
YGenlMuNFoM,30000,40000,"/m/07qjznl,/m/07qjznt"
YGumZyGZu-E,110000,120000,"/m/023vsd,/m/07pdjhy,/m/083vt"
YGv1xUgz2pY,30000,40000,"/m/011k_j,/m/04rlf"
YHFy3GD9imI,30000,40000,"/m/04rlf,/m/07pkxdp"
YHW0XmpLi2k,0,7000,"/m/032s66,/m/04zjc"
YHj6tdG-6JU,140000,150000,"/m/015lz1,/m/09x0r,/m/0l15bq"
YHo2rAPFdoU,100000,110000,"/m/01yg9g,/m/09x0r"
YIBi4xyIXiQ,20000,30000,"/m/07s2xch,/m/09x0r"
YIEoZfu9faA,490000,500000,"/m/09x0r,/m/0k65p"
YIJBuXUi64U,30000,40000,"/m/0199g,/m/07yv9,/m/09x0r,/m/0k65p"
YIjFAtLzKv8,180000,190000,/m/02bk07
YIju3UFD-ow,200000,210000,/m/02mfyn
YIoWSPdcr8k,200000,210000,/m/03cczk
YIpPFMSUbZc,170000,180000,"/m/015lz1,/m/0z9c"
YIxvfaehMpk,70000,80000,"/g/122z_qxw,/m/0g6b5"
YJ4c5atUjsE,260000,270000,"/m/09x0r,/m/0brhx"
YJG1Zz097M4,60000,70000,"/m/01bjv,/m/05x_td,/m/07yv9,/m/0912c9"
YJKZVSvz1Bk,100000,110000,"/m/01hgjl,/m/04rlf,/m/04szw,/m/0glt670"
YJ_4heCzFnQ,160000,170000,"/m/04rlf,/m/0642b4,/m/09x0r"
YJkAk9BlcI0,120000,130000,/m/02y_763
YJuXeTc2Fsw,30000,40000,/m/07rdhzs
YJyZriIF7fw,16000,26000,"/m/04rlf,/m/07r5v4s,/m/09x0r"
YK1AEw1kf28,60000,70000,"/m/04rlf,/m/05lls,/m/05pd6,/m/09x0r,/m/0ggq0m"
YK4t2OGhddE,30000,40000,"/m/02l6bg,/m/04229,/m/07yv9,/m/0cmf2,/m/0k5j"
YKFVMnQqoWI,30000,40000,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
YKjkaPNJOXk,30000,40000,"/m/04rlf,/m/05fw6t"
YKzNvH8wx6E,280000,290000,"/m/024dl,/m/09x0r"
YL6LFjxNjiI,10000,20000,"/m/0342h,/m/04rlf,/m/04szw,/m/07q4ntr"
YLMV2r2ZQeM,30000,40000,"/m/04rlf,/m/0y4f8"
YLSlyK8-Bvo,30000,40000,"/m/03mb9,/m/04rlf,/m/07gxw,/m/07pt_g0"
YLlbLSNxdQ4,200000,210000,"/m/04rlf,/m/05fw6t,/m/07qjznt,/m/0dwtp"
YMG0foV0ZYk,60000,70000,"/m/01sm1g,/m/0l14md"
YMHAc6ziM5A,30000,40000,/t/dd00134
YMKciM-oVeo,330000,340000,"/m/04rlf,/m/06cqb"
YMOX56rEX6Q,20000,30000,"/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk"
YMnELqtZJmw,0,4000,"/m/01b9nn,/m/04rlf"
YMqY9e4ZXB4,10000,20000,"/m/03qtwd,/m/053hz1,/t/dd00135"
YMrF9YkALDE,8000,18000,"/m/014zdl,/m/07qsvvw"
YNC4yZVH6NI,50000,60000,"/m/04zmvq,/m/06d_3,/m/07jdr"
YNMfgbouTh0,160000,170000,/m/018w8
YN_eWjobUjQ,350000,360000,/m/0150b9
YNgkm5Yfdvs,200000,210000,"/m/01b82r,/m/07pdjhy,/m/083vt"
YNlfW5Cm5MM,100000,110000,"/m/09x0r,/t/dd00112,/t/dd00125"
YNoR-SR5t1s,30000,40000,"/m/04rlf,/m/07kc_,/m/09x0r"
YNvlbMtntto,300000,310000,/m/0dv5r
YO0oquE14j0,0,10000,/m/07qfgpx
YODoF8e7Jlk,170000,180000,"/m/026t6,/m/02bxd,/m/04rlf,/m/04szw,/m/0l14md"
YOG_PPvTvW0,140000,150000,"/m/03q5t,/m/05148p4,/m/05r5c"
YOlATZrF6EA,420000,430000,"/m/0199g,/m/07rkbfh,/m/07yv9,/m/09x0r,/t/dd00129"
YOnBu8CClmQ,21000,31000,/m/01v_m0
YOsejFBEXTY,80000,90000,/t/dd00065
YPo0dORPS-4,70000,80000,"/m/023pjk,/m/04brg2"
YPsXDkfRyEI,50000,60000,"/m/02y_763,/m/04rlf"
YPtD_oiFqPg,30000,40000,/t/dd00067
YQNZDhQUTOM,210000,220000,/m/02pjr4
YQS_Ucd-t-U,0,10000,"/m/04rlf,/m/07s12q4,/m/09x0r"
YQek7olb9JM,220000,230000,"/m/09x0r,/m/0fqfqc,/t/dd00125"
YR-T5pH2qLg,3000,13000,/m/02c8p
YSXrSxC68VM,30000,40000,"/m/01sm1g,/m/026t6,/m/02hnl,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md"
YT1VYFoeE1I,250000,260000,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
YT7qvQiwwUY,30000,40000,/m/07qv4k0
YTJfrKunnD0,30000,40000,"/m/03mb9,/m/04rlf,/m/0ggx5q,/m/0m0jc"
YTP7YMaEm1s,20000,30000,/m/01b_21
YTPs0m69FVE,170000,180000,"/m/04rlf,/m/07rknqz"
YTYj8Bk0qM8,30000,40000,"/m/01kcd,/m/0319l"
YTapjEIgzkI,21000,31000,/m/01y3hg
YTkFdOq3ed0,16000,26000,"/m/04s8yn,/m/07r5c2p,/m/0jbk"
YTmLWkplNCI,280000,290000,/m/01v_m0
YTwIjvcpAUg,30000,40000,/m/07qc9xj
YUbhLE1gYGo,130000,140000,/m/07plz5l
YUhIbX0xn_E,30000,40000,"/m/0463cq4,/t/dd00002"
YUtrI5mnqKM,180000,190000,"/m/07pyy8b,/m/09x0r"
YUzyhL4gCvU,30000,40000,/m/07pjjrj
YV95e7uBRG4,0,10000,/m/016622
YVEqyQjyy1Q,170000,180000,"/m/04rlf,/m/05rwpb"
YVFCuenVqpI,590000,600000,/m/03wvsk
YVLoWLEfAxk,6000,16000,/m/04fq5q
YVb3KEwK1Uc,30000,40000,"/m/04rlf,/m/05zppz,/m/09x0r"
YVdHpVLby5I,50000,60000,"/m/015p6,/m/09ddx"
YVjc-rXxA8E,30000,40000,"/m/07cx4,/m/09x0r"
YVosw7OgOJw,90000,100000,/m/07szfh9
YVt4AMfsdfQ,520000,530000,"/m/07rknqz,/m/07yv9,/m/0h9mv"
YW4AKwkpYxs,10000,20000,"/m/018vs,/m/01glhc,/m/02x8m,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"
YW98-xqqz7o,30000,40000,"/m/04rlf,/m/07s8j8t,/m/07sbbz2"
YWR1uWi2VjA,30000,40000,"/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk"
YWVL47Wc4u4,10000,20000,/m/07q4ntr
YWkAxIhpRzk,380000,390000,"/m/04rlf,/m/09x0r,/m/0lyf6"
YX3Q2XDRNts,350000,360000,"/m/07qv4k0,/m/09x0r,/t/dd00125"
YX94Twfsi78,18000,28000,/m/01h82_
YX9vPMTFeoM,10000,20000,/t/dd00088
YXDHyD4HU0E,160000,170000,"/m/01xqw,/m/02fsn,/m/07y_7,/m/0l14_3"
YXRX1kVK5UI,100000,110000,"/m/015y_n,/m/04rlf"
YXY1d7vHcQE,310000,320000,"/m/07hvw1,/t/dd00129"
YXaPIilhh0c,30000,40000,/m/01wy6
YXhE8E-Irmw,160000,170000,/m/0dl83
YY5CtRUyI_4,140000,150000,"/m/04k94,/m/07pqc89,/m/07r5v4s,/t/dd00125"
YY8r5R_scho,130000,140000,"/m/02x984l,/m/09x0r,/t/dd00125"
YYR8V4txPno,30000,40000,/m/09t49
YYYvZBR_sqA,110000,120000,"/m/09x0r,/t/dd00013"
YZ5_iMJSlPg,190000,200000,"/m/015lz1,/m/04rlf,/m/05r6t"
YZEDMIZZSug,150000,160000,/m/07qfgpx
YZH-PZBir3E,0,10000,"/m/026z9,/m/04rlf,/m/0ggx5q"
YZIWNjWIggc,50000,60000,"/m/01v1d8,/m/04rlf,/m/0cfdd,/m/0ggx5q"
YZK3fEXs2EE,110000,120000,/m/07s02z0
YZVRuSPq67M,0,10000,"/m/04rlf,/m/0chx_"
YZsH4WvIkxE,40000,50000,"/m/03wwcy,/m/09x0r"
YZvv4hOlNqw,210000,220000,"/m/0283d,/m/02lkt,/m/04rlf,/m/06bxc,/m/0glt670"
Y_EoBE7CQe4,30000,40000,/m/09ct_
Y_IGnsyr_Z4,200000,210000,/m/03wvsk
Y_e-1MYPEP8,1000,11000,/m/07qv4k0
Y_jwEflLthg,330000,340000,"/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr"
Y_q2U2FAOdE,30000,40000,"/m/0463cq4,/m/09x0r,/t/dd00125"
Ya4iVxUlTp8,20000,30000,"/m/012xff,/m/04rlf"
YaDBrt8UpoY,550000,560000,"/m/04rlf,/m/07rrh0c,/m/09x0r"
YaHq56Tm6n4,30000,40000,"/m/04rlf,/m/07gxw"
Ya_rlzLZTOI,13000,23000,"/m/01jwx6,/m/0chx_"
Yaa_yq4ecog,0,10000,"/m/06hps,/m/07r4gkf"
Yah2G1CAoCA,30000,40000,"/m/04s8yn,/m/07r5c2p"
Yamxf-UkucM,21000,31000,"/m/01yrx,/m/068hy,/m/07qrkrw"
YazYNWimg9Y,420000,430000,"/m/015vgc,/m/028sqc,/m/04rlf,/m/0ggq0m"
YbVaX67JHnQ,440000,450000,"/m/06xkwv,/m/07rcgpl"
Yc0w1-1WoRc,80000,90000,"/m/07ppn3j,/t/dd00125"
YcBDNtAVx2U,400000,410000,"/m/09x0r,/m/0fqfqc"
YcI57jUphwc,30000,40000,/m/0g6b5
YcfGSJB1YvQ,430000,440000,"/m/04rlf,/m/0gywn"
YcgvJNRDEGk,280000,290000,"/m/01c194,/m/04rlf,/m/05r5wn"
Ycid0vBwqUg,160000,170000,"/m/015lz1,/m/04rlf,/m/06j6l"
Yd6uZbjtJ3c,0,10000,"/m/04rlf,/m/07pqc89"
Yd8JBTdUvrw,30000,40000,"/m/085jw,/m/0l14l2"
YdLM3obic3w,230000,240000,/m/07prgkl
YddV91xnUz4,310000,320000,"/m/015lz1,/m/06rqw"
YdjvBZdrGuo,10000,20000,"/m/0261r1,/m/07rgt08"
YdnIPrnQI20,210000,220000,"/m/04rlf,/m/0g6b5"
YdvKL2PfZTg,50000,60000,"/m/07qyrcz,/m/09x0r"
Ye3ZP6MjPsk,350000,360000,/m/012xff
YexQcXnVSzg,20000,30000,"/m/04cvmfc,/m/0jbk"
Yf4ezrD3lq4,30000,40000,"/m/018j2,/m/04rlf,/m/09x0r"
YfNxo2vkdUU,10000,20000,"/m/07pzfmf,/m/09x0r"
Yfr3NlwLenM,20000,30000,/m/02l6bg
Yfsx63u4eCI,30000,40000,/m/07szfh9
YfvmbNmdBrc,30000,40000,"/m/01bns_,/m/0d8_n"
Yg1zqZlst_U,320000,330000,"/m/023vsd,/m/07pdjhy"
YgDkN6n7OK4,150000,160000,"/m/02_nn,/m/09x0r,/t/dd00125"
YgENtW_ZQl8,30000,40000,"/m/07qh7jl,/t/dd00077"
YgHNtjB_he8,200000,210000,/m/02x984l
YgPBV3FUXaU,280000,290000,/m/0j6m2
Yh8EQtMIaCk,250000,260000,/m/0j6m2
Yh92eKG4ir4,400000,410000,"/m/09x0r,/t/dd00112"
YhLgb_mzFbs,30000,40000,"/m/06mb1,/m/07r10fb,/t/dd00038"
Yhx3umz0oDU,30000,40000,/m/07qmpdm
Yi1jOlUeELs,9000,19000,/m/07pc8lb
YiT619aLWTI,10000,20000,"/m/04rlf,/t/dd00036"
YiU_cHEsGSQ,200000,210000,"/m/013y1f,/m/03gvt"
Yiau7DypQi0,60000,70000,"/m/04rlf,/t/dd00037"
Yj7YyxKyXPU,60000,70000,"/m/01kcd,/m/04rlf,/m/04szw,/m/07gql,/m/0ggq0m"
YjHMUkuZXsg,30000,40000,"/m/07bgp,/m/07q0h5t,/m/09x0r"
YjHTyc6jtP8,90000,100000,"/m/04rlf,/m/0dls3"
YjTz5y8DnWo,30000,40000,"/m/085jw,/m/0l14j_"
YjXUdlLkCLQ,80000,90000,/m/07qfgpx
YjYF3k0FVZk,180000,190000,"/m/01xq0k1,/m/0239kh,/m/07rpkh9,/m/0ch8v"
YjZkBPqh2FI,40000,50000,/m/0cfdd
Yjk7Fk8Mrv8,340000,350000,"/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/m/07rwm0c"
YjmRDFlEql4,30000,40000,/m/02yds9
YjpZ1_DKVpU,70000,80000,"/m/04229,/m/07yv9,/m/09ct_,/m/0k5j"
YjtSJDUMUqU,200000,210000,"/m/01v1d8,/m/04rlf,/m/04szw,/m/096m7z"
Yk4twV5t_EQ,20000,30000,"/m/015lz1,/m/04rlf,/m/05rwpb"
YkHPBfPVvOM,140000,150000,"/m/04rlf,/m/06w87"
YkJ9ibE9DbA,10000,20000,"/m/019jd,/m/056ks2"
YkL2X7wkTm8,10000,20000,"/m/07st88b,/m/09ld4"
YkLStVBnaW4,160000,170000,"/m/01b82r,/m/083vt"
YkWBpSZWhHA,1000,11000,"/m/07rjzl8,/m/09x0r"
YkkyC_HpcO8,200000,210000,/m/07plct2
YkneDaiLzQ4,30000,40000,"/m/04rlf,/m/07qs1cx,/m/09x0r"
YlZ0YkacIF4,10000,20000,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
YlgCFc3OvmI,500000,510000,"/m/01glhc,/m/0342h,/m/0fx80y"
Ylpridwt-94,70000,80000,/m/07pqn27
Ym1xUHvG5Pc,50000,60000,"/m/04rlf,/m/07r4wb8,/m/09x0r"
YmF88BHKvc4,70000,80000,/m/05_wcq
YmHovVyECBQ,20000,30000,/m/04_sv
Ym_FYdVJk6o,10000,20000,"/m/04rlf,/m/07qnq_y,/m/09x0r"
Ympy9vaioiw,0,10000,"/m/011k_j,/m/04rlf,/m/04szw"
YmwDa5i-50w,70000,80000,/m/0fqfqc
Yn3lDk_QGD8,120000,130000,"/m/013y1f,/m/03xq_f"
Yn9c4eODSvM,30000,40000,/m/016622
YnAymwBfRPI,430000,440000,/m/0316dw
YnBpwFgMWCU,480000,490000,/m/0g6b5
YnE5ONaXtLY,80000,90000,"/m/02w4v,/m/04rlf"
YnPBQQ9WQXA,22000,32000,"/m/019jd,/m/056ks2"
YnWFJZkdB8Y,100000,110000,/m/04k94
YnXpsJMqewo,30000,40000,/m/01c194
YnpGmd_npAw,110000,120000,"/m/0dwsp,/m/0dwtp,/m/0j45pbj"
Ynxg0xnrLZ0,310000,320000,/m/025td0t
